url|address|name|online_order|book_table|rate|votes|phone|location|rest_type|dish_liked|cuisines|approx_cost(for two people)|reviews_list|menu_item|listed_in(type)|listed_in(city)|contact1|contact2
https://www.zomato.com/bangalore/hotel-bhuvaneshwari-whitefield?context=eyJzZSI6eyJlIjpbIjE4OTM4NjA2IiwiMTg5NTkxNjAiLCIxODA4OTY3MiIsIjU3MTk3IiwxODUxMDY4MiwiMTg1MjgzNDMiLCIxODU2OTExMyIsIjE4NTkzNTUwIiwiMTg2MjIyNzMiLCIxODYwODEwOCIsIjE4NjExOTk3IiwiMTg2MzQzNjIiLCIxODY2ODczOSIsIjE4NzMzODgyIiwiMTg3NTgzNzAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|42 Singayyanapalya Opposite Bimal Showroom MahadevaPura|Hotel Bhuvaneshwari|No|No||0|"+91 7338330336
+91 9035099593"|Whitefield|Quick Bites||North Indian|350|Rated 30 RATEDn  Ordered chicken biriyani and mutton biryani Both the taste and the quantity of the rice was good It had a lot of fenugreek methi leaves Two pieces of mutton and 3 pieces of chicken were served in the biriyani However the chicken was very bony and there was little meat on the bones The biriyani was served with salan and raita both of which tasted goodnThe delivery was quick and hasslefree|[]|Dine-out|Brookefield|917338330336|919035099593
https://www.zomato.com/bangalore/hyderabadi-biryummy-house-whitefield?context=eyJzZSI6eyJlIjpbIjE4OTU5MTYwIiwiMTgwODk2NzIiLCI1NzE5NyIsIjE4NTEwNjgyIiwxODUyODM0MywiMTg1NjkxMTMiLCIxODU5MzU1MCIsIjE4NjIyMjczIiwiMTg2MDgxMDgiLCIxODYxMTk5NyIsIjE4NjM0MzYyIiwiMTg2Njg3MzkiLCIxODczMzg4MiIsIjE4NzU4MzcwIiwiMTg3NTM4MzkiLCIxODc3ODMyOCIsIjE4Nzk1MDA1IiwiMTg4MTkwMDMiLCIxODg5MDg1MCIsIjE4OTU0MjY5IiwiMTg1NjUzMTQiLCIxODQ1NTU2MyIsIjE4NTQ5NzM2IiwiMTg2NDc4MjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|95 Opposite Vydehi Hospital EPIP Area Whitefield Bangalore|Hyderabadi Biryummy House|No|No||0|+91 789939694|Whitefield|Quick Bites||Hyderabadi, Biryani|300|Rated 35 RATEDn  Great biryani for the buck Great for quick office lunches The portion size is ok  but the taste is pretty good Though they regularly run out of the accompanying gravy very quickly which is a bit annoying|[]|Dine-out|Brookefield|91789939694| 
https://www.zomato.com/bangalore/nys-kitchen-1-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4MDg5NjcyIiwiNTcxOTciLCIxODUxMDY4MiIsIjE4NTI4MzQzIiwxODU2OTExMywiMTg1OTM1NTAiLCIxODYyMjI3MyIsIjE4NjA4MTA4IiwiMTg2MTE5OTciLCIxODYzNDM2MiIsIjE4NjY4NzM5IiwiMTg3MzM4ODIiLCIxODc1ODM3MCIsIjE4NzUzODM5IiwiMTg3NzgzMjgiLCIxODc5NTAwNSIsIjE4ODE5MDAzIiwiMTg4OTA4NTAiLCIxODk1NDI2OSIsIjE4NTY1MzE0IiwiMTg0NTU1NjMiLCIxODU0OTczNiIsIjE4NjQ3ODIxIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==|10 Varthur Main Road Kundanhalli Gate Whitefield Bangalore|NYS Kitchen|No|No||0|"+91 9620097933
+91 7975558436"|Whitefield|Quick Bites||North Indian, Chinese|300|Rated 50 RATEDn  The food was fresh properly prepared and a great value for the price We highly recommend it The breakfast lunch dener was equally as goodnThe food was amazing and we enjoyed perfect wait service |[]|Dine-out|Brookefield|919620097933|917975558436
https://www.zomato.com/bangalore/slv-spice-up-marathahalli?context=eyJzZSI6eyJlIjpbIjU3MTk3IiwiMTg1MTA2ODIiLCIxODUyODM0MyIsIjE4NTY5MTEzIiwxODU5MzU1MCwiMTg2MjIyNzMiLCIxODYwODEwOCIsIjE4NjExOTk3IiwiMTg2MzQzNjIiLCIxODY2ODczOSIsIjE4NzMzODgyIiwiMTg3NTgzNzAiLCIxODc1MzgzOSIsIjE4Nzc4MzI4IiwiMTg3OTUwMDUiLCIxODgxOTAwMyIsIjE4ODkwODUwIiwiMTg5NTQyNjkiLCIxODU2NTMxNCIsIjE4NDU1NTYzIiwiMTg1NDk3MzYiLCIxODY0NzgyMSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=|417 1st Cross Road Chandra Layout Marathahalli Bangalore|SLV Spice Up|No|No||0|+91 9686102177|Marathahalli|Quick Bites||South Indian, North Indian, Chinese|400|Rated 50 RATEDn  I been here on Thursday Vit friend we ordered roll anda andhar bahar chicken roll its amazing we never had beforenAnd also order for sweet lassi very taste and afortable prize Rated 50 RATEDn  Try paya soup with plate idli nnnHyderabadi dum biryani just 100 rs|[]|Dine-out|Brookefield|919686102177| 
https://www.zomato.com/bangalore/sai-charan-tiffin-house-whitefield?context=eyJzZSI6eyJlIjpbIjE4NTEwNjgyIiwiMTg1MjgzNDMiLCIxODU2OTExMyIsIjE4NTkzNTUwIiwxODYyMjI3MywiMTg2MDgxMDgiLCIxODYxMTk5NyIsIjE4NjM0MzYyIiwiMTg2Njg3MzkiLCIxODczMzg4MiIsIjE4NzU4MzcwIiwiMTg3NTM4MzkiLCIxODc3ODMyOCIsIjE4Nzk1MDA1IiwiMTg4MTkwMDMiLCIxODg5MDg1MCIsIjE4OTU0MjY5IiwiMTg1NjUzMTQiLCIxODQ1NTU2MyIsIjE4NTQ5NzM2IiwiMTg2NDc4MjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|324 Near D MartVarthur Main Road Whitefield Bangalore|Sai Charan Tiffin House|No|No||0|+91 9535154001|Whitefield|Quick Bites||South Indian|150|Rated 50 RATEDn  Hi this restaurant starts by 730am and closes by 10pm in the night  their is some mistake by zomato mentioning that the restaurant closes by 8 pm|[]|Dine-out|Brookefield|919535154001| 
https://www.zomato.com/bangalore/cafe-knight-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NTI4MzQzIiwiMTg1NjkxMTMiLCIxODU5MzU1MCIsIjE4NjIyMjczIiwxODYwODEwOCwiMTg2MTE5OTciLCIxODYzNDM2MiIsIjE4NjY4NzM5IiwiMTg3MzM4ODIiLCIxODc1ODM3MCIsIjE4NzUzODM5IiwiMTg3NzgzMjgiLCIxODc5NTAwNSIsIjE4ODE5MDAzIiwiMTg4OTA4NTAiLCIxODk1NDI2OSIsIjE4NTY1MzE0IiwiMTg0NTU1NjMiLCIxODU0OTczNiIsIjE4NjQ3ODIxIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==|52 Green Garden Layout Behind Sriram Samrudhi Apartments Vibgyor School Road Munekollala Marathahalli Bangalore|Cafe Knight|No|No||0|+91 8892077496|Marathahalli|Quick Bites||Fast Food, North Indian|200|Rated 10 RATEDn  worse than any other station food|[]|Dine-out|Brookefield|918892077496| 
https://www.zomato.com/bangalore/new-royal-treat-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NTY5MTEzIiwiMTg1OTM1NTAiLCIxODYyMjI3MyIsIjE4NjA4MTA4IiwxODYxMTk5NywiMTg2MzQzNjIiLCIxODY2ODczOSIsIjE4NzMzODgyIiwiMTg3NTgzNzAiLCIxODc1MzgzOSIsIjE4Nzc4MzI4IiwiMTg3OTUwMDUiLCIxODgxOTAwMyIsIjE4ODkwODUwIiwiMTg5NTQyNjkiLCIxODU2NTMxNCIsIjE4NDU1NTYzIiwiMTg1NDk3MzYiLCIxODY0NzgyMSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=|59 Third Cross Ashwath Nagar Marathahalli Bangalore|New Royal Treat|Yes|No||0|+91 8722878806|Marathahalli|Quick Bites||North Indian, Chinese|350|Rated 10 RATEDn  worst Rated 30 RATEDn  ordered starters was delivered main course instead|[]|Dine-out|Brookefield|918722878806| 
https://www.zomato.com/bangalore/inhouse-burger-2-whitefield?context=eyJzZSI6eyJlIjpbIjE4NTkzNTUwIiwiMTg2MjIyNzMiLCIxODYwODEwOCIsIjE4NjExOTk3IiwxODYzNDM2MiwiMTg2Njg3MzkiLCIxODczMzg4MiIsIjE4NzU4MzcwIiwiMTg3NTM4MzkiLCIxODc3ODMyOCIsIjE4Nzk1MDA1IiwiMTg4MTkwMDMiLCIxODg5MDg1MCIsIjE4OTU0MjY5IiwiMTg1NjUzMTQiLCIxODQ1NTU2MyIsIjE4NTQ5NzM2IiwiMTg2NDc4MjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|Leisure Well SJR iPark 13 14 1 EPIP Satya Sai Medical Institute ITPL Main Road Whitefield Bangalore|Inhouse Burger|No|No||0|+91 9620368844|Whitefield|Quick Bites||Burger, Fast Food|500|Rated 50 RATEDn  One of the most amazing places to have burgers and salads very crisp and fresh burgers  The consistency of buns and sauces is amazing  plus loads of choices  A must try |[]|Dine-out|Brookefield|919620368844| 
https://www.zomato.com/bangalore/maza-e-hind-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjIyMjczIiwiMTg2MDgxMDgiLCIxODYxMTk5NyIsIjE4NjM0MzYyIiwxODY2ODczOSwiMTg3MzM4ODIiLCIxODc1ODM3MCIsIjE4NzUzODM5IiwiMTg3NzgzMjgiLCIxODc5NTAwNSIsIjE4ODE5MDAzIiwiMTg4OTA4NTAiLCIxODk1NDI2OSIsIjE4NTY1MzE0IiwiMTg0NTU1NjMiLCIxODU0OTczNiIsIjE4NjQ3ODIxIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==|1 Sai Baba Temple Road Manjunatha Layout Green Garden Layout Bellandur Bangalore|Maza E Hind|No|No||0|+91 733780456|Bellandur|Quick Bites||North Indian|300||[]|Dine-out|Brookefield|91733780456| 
https://www.zomato.com/bangalore/comfert-foods-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjA4MTA4IiwiMTg2MTE5OTciLCIxODYzNDM2MiIsIjE4NjY4NzM5IiwxODczMzg4MiwiMTg3NTgzNzAiLCIxODc1MzgzOSIsIjE4Nzc4MzI4IiwiMTg3OTUwMDUiLCIxODgxOTAwMyIsIjE4ODkwODUwIiwiMTg5NTQyNjkiLCIxODU2NTMxNCIsIjE4NDU1NTYzIiwiMTg1NDk3MzYiLCIxODY0NzgyMSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=|Plot 3 Aravind Avenue Road Kundalahalli Gate 60 Feet Road Behind Bank of Baroda ITPL Main Road Whitefield Bangalore|Comfert Foods|No|No||0|+91 8861292634|ITPL Main Road, Whitefield|Quick Bites||North Indian|200|Rated 20 RATEDn  some dishes missing Rated 50 RATEDn  Excellent service both in terms of quality and quantity Will be on my Fav list all the time Rated 10 RATEDn  This time food was like waste of money Rated 10 RATEDn  This time dal was completely water seriously waste of money Rated 40 RATEDn  everything was good except dal dal was like water Rated 20 RATEDn  worst kadhi I ever had no pakodi at all and by looks seems like yellow dal with red chili sprinkled Rated 30 RATEDn  Food was very testy but size of paratha and specified ingredients were less And it was healthy also Rated 50 RATEDn  Awesome taste No dount about Quality  quantity and pocket friendly price Delivery on time and very humble Rated 50 RATEDn  We tried the Comfert Foods for the first time last night and the food was great freshly cooked very tasty and well presented The manager were attentive and service overall was good The restaurant looked to have been recently decorated Overall a good meal and great value we will certainly be going back|[]|Dine-out|Brookefield|918861292634| 
https://www.zomato.com/bangalore/ghar-ke-phulke-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjExOTk3IiwiMTg2MzQzNjIiLCIxODY2ODczOSIsIjE4NzMzODgyIiwxODc1ODM3MCwiMTg3NTM4MzkiLCIxODc3ODMyOCIsIjE4Nzk1MDA1IiwiMTg4MTkwMDMiLCIxODg5MDg1MCIsIjE4OTU0MjY5IiwiMTg1NjUzMTQiLCIxODQ1NTU2MyIsIjE4NTQ5NzM2IiwiMTg2NDc4MjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|Plot 107 Praveen Transport Complex Near ITPL Back Gate 3 Pattandur Agrahara ITPL Main Road Whitefield Bangalore|Ghar Ke Phulke|No|No||0|+91 955578487|ITPL Main Road, Whitefield|Quick Bites||North Indian|300|Rated 50 RATEDn  Awesome food amazing chicken curry they serve live fluffy phulka and paratha highly recommended for people who prefer fresh food and love chicken All that they serve is of very good quality Rated 50 RATEDn  Very short menu and awesome quality It felt home food away home for the first time in Bangalore Keep it up Please maintain the quality as it is|[]|Dine-out|Brookefield|91955578487| 
https://www.zomato.com/bangalore/nandini-chats-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjM0MzYyIiwiMTg2Njg3MzkiLCIxODczMzg4MiIsIjE4NzU4MzcwIiwxODc1MzgzOSwiMTg3NzgzMjgiLCIxODc5NTAwNSIsIjE4ODE5MDAzIiwiMTg4OTA4NTAiLCIxODk1NDI2OSIsIjE4NTY1MzE0IiwiMTg0NTU1NjMiLCIxODU0OTczNiIsIjE4NjQ3ODIxIiwiNTUyNDMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|162 8th Cross Road Backside Kalamandir Anand Nagar Aswath Nagar Marathahalli Bangalore|Nandini Chats|No|No||0|+91 9538457150|Marathahalli|Quick Bites||Street Food|150||[]|Dine-out|Brookefield|919538457150| 
https://www.zomato.com/bangalore/ambur-hot-dum-biryani-1-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjY4NzM5IiwiMTg3MzM4ODIiLCIxODc1ODM3MCIsIjE4NzUzODM5IiwxODc3ODMyOCwiMTg3OTUwMDUiLCIxODgxOTAwMyIsIjE4ODkwODUwIiwiMTg5NTQyNjkiLCIxODU2NTMxNCIsIjE4NDU1NTYzIiwiMTg1NDk3MzYiLCIxODY0NzgyMSIsIjU1MjQzIiwiMTg3NzQzNzQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|10th Cross Ashwath Nagara Near Hindustan Academy Marathahalli Bangalore|Ambur Hot Dum Biryani|No|No||0|+91 948697365|Marathahalli|Quick Bites||Biryani, Chinese|300||[]|Dine-out|Brookefield|91948697365| 
https://www.zomato.com/bangalore/red-pepper-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzMzODgyIiwiMTg3NTgzNzAiLCIxODc1MzgzOSIsIjE4Nzc4MzI4IiwxODc5NTAwNSwiMTg4MTkwMDMiLCIxODg5MDg1MCIsIjE4OTU0MjY5IiwiMTg1NjUzMTQiLCIxODQ1NTU2MyIsIjE4NTQ5NzM2IiwiMTg2NDc4MjEiLCI1NTI0MyIsIjE4Nzc0Mzc0IiwiMTg5MjEwNzgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|6467 Vajayalakshmi Colony Opposite Krishna Temple Kadugudi Whitefield Bangalore|Red Pepper|No|No||0|+91 869812532|Whitefield|Quick Bites||North Indian, Bengali, Biryani, Mughlai|250|Rated 50 RATEDn  Try their Kolkata Dum Biryani Its really delicious at that price The quantity of chicken is a bit less but good enough for that price Some scope for improvement though|[]|Dine-out|Brookefield|91869812532| 
https://www.zomato.com/bangalore/rps-food-corner-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzU4MzcwIiwiMTg3NTM4MzkiLCIxODc3ODMyOCIsIjE4Nzk1MDA1IiwxODgxOTAwMywiMTg4OTA4NTAiLCIxODk1NDI2OSIsIjE4NTY1MzE0IiwiMTg0NTU1NjMiLCIxODU0OTczNiIsIjE4NjQ3ODIxIiwiNTUyNDMiLCIxODc3NDM3NCIsIjE4OTIxMDc4IiwiMTg5MDUxOTAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|Near Munekolala Bus Stand Munekolala Marathahalli Bangalore|RPS Food Corner|No|No||0|+91 8095707634|Marathahalli|Quick Bites||Bengali, Chinese, North Indian|400||[]|Dine-out|Brookefield|918095707634| 
https://www.zomato.com/bangalore/hyderabad-biryani-1-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzUzODM5IiwiMTg3NzgzMjgiLCIxODc5NTAwNSIsIjE4ODE5MDAzIiwxODg5MDg1MCwiMTg5NTQyNjkiLCIxODU2NTMxNCIsIjE4NDU1NTYzIiwiMTg1NDk3MzYiLCIxODY0NzgyMSIsIjU1MjQzIiwiMTg3NzQzNzQiLCIxODkyMTA3OCIsIjE4OTA1MTkwIiwiMTg3NjI5NzAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|Parveen Transport complex Pathandur agrahara Near ITPL back Gate 3 Whitefield Bangalore|Hyderabad Biryani|No|No||0|+91 9786055096|Whitefield|Quick Bites||Biryani|300||[]|Dine-out|Brookefield|919786055096| 
https://www.zomato.com/bangalore/punjabi-park-itpl-main-road-whitefield?context=eyJzZSI6eyJlIjpbIjE4ODE5MDAzIiwiMTg4OTA4NTAiLCIxODk1NDI2OSIsIjE4NTY1MzE0IiwxODQ1NTU2MywiMTg1NDk3MzYiLCIxODY0NzgyMSIsIjU1MjQzIiwiMTg3NzQzNzQiLCIxODkyMTA3OCIsIjE4OTA1MTkwIiwiMTg3NjI5NzAiLCIxODQxMjQyNyIsIjYxNTMzIiwiMTg3OTU5NDQiLCIxODczMzM5NyIsIjE4NTEwOTY2IiwiNTA3MzMiLCIxODYzNDMxNiIsIjU0OTgzIiwiMTg3Mzk1NzIiLCIxODMwODc4OSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=|10th Cross Kundalahalli Colony ITPL Main Road Whitefield|Punjabi Park|Yes|No||0|+91 8880055556|ITPL Main Road, Whitefield|Quick Bites||North Indian|400||[]|Dine-out|Brookefield|918880055556| 
https://www.zomato.com/bangalore/crepe-connection-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDU1NTYzIiwiMTg1NDk3MzYiLCIxODY0NzgyMSIsIjU1MjQzIiwxODc3NDM3NCwiMTg5MjEwNzgiLCIxODkwNTE5MCIsIjE4NzYyOTcwIiwiMTg0MTI0MjciLCI2MTUzMyIsIjE4Nzk1OTQ0IiwiMTg3MzMzOTciLCIxODUxMDk2NiIsIjUwNzMzIiwiMTg2MzQzMTYiLCI1NDk4MyIsIjE4NzM5NTcyIiwiMTgzMDg3ODkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19|CVM Precision Products Pvt Ltd 37a 3rd Main Road Doddenakundi Industrial Area Mahadevapura Post Marathahalli Bangalore|Crepe Connection|Yes|No||0|"+91 9900963090
+91 9060172767"|Marathahalli|Quick Bites||Fast Food, Italian, Desserts|400||[]|Dine-out|Brookefield|919900963090|919060172767
https://www.zomato.com/bangalore/chillout-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjgwMTA0IiwiNjA0OTAiLCIxODc1MTk2OCIsIjE4Nzc0NjMxIiwxODg3NTcyMiwiMTg3NjYzMzciLCIxODg2NTkyMCIsIjE4MzQ2MzIzIiwiMTg3MzkwMDQiLCIxODM0NjM0MyIsIjE4MzU5OTE1IiwiMTg0ODkxMTYiLCIxODQ2MDA1NiIsIjE4MzQyODc3IiwiMTg1Nzc5NTgiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJUTSJ9fQ==|8 G Cross 20th Main Road BTM 1st stage BTM Bangalore|Chillout|Yes|No||0|+91 7012057119|BTM|Cafe||Burger, Cafe, Pizza, Fast Food|200||[]|Cafes|BTM|917012057119| 
https://www.zomato.com/bangalore/la-passion-cafe-btm-bangalore?context=eyJzZSI6eyJlIjpbIjYwNDkwIiwiMTg3NTE5NjgiLCIxODc3NDYzMSIsIjE4ODc1NzIyIiwxODc2NjMzNywiMTg4NjU5MjAiLCIxODM0NjMyMyIsIjE4NzM5MDA0IiwiMTgzNDYzNDMiLCIxODM1OTkxNSIsIjE4NDg5MTE2IiwiMTg0NjAwNTYiLCIxODM0Mjg3NyIsIjE4NTc3OTU4IiwiMTg2NDAwOTEiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJUTSJ9fQ==|36 Jaya Bheema Nagar Layout 1 BTM Bangalore|La Passion Cafe|Yes|No||0|+91 8217706039|BTM|Cafe||Cafe|500||[]|Cafes|BTM|918217706039| 
https://www.zomato.com/bangalore/zaitoon-lassi-cafe-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzUxOTY4IiwiMTg3NzQ2MzEiLCIxODg3NTcyMiIsIjE4NzY2MzM3IiwxODg2NTkyMCwiMTgzNDYzMjMiLCIxODczOTAwNCIsIjE4MzQ2MzQzIiwiMTgzNTk5MTUiLCIxODQ4OTExNiIsIjE4NDYwMDU2IiwiMTgzNDI4NzciLCIxODU3Nzk1OCIsIjE4NjQwMDkxIiwiMTg5NjE3OTMiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJUTSJ9fQ==|13th cross 16th main Tavarekere Main Road BTM Layout 1st stage BTM Bangalore|Zaitoon Lassi Cafe|Yes|No||0|+91 994786018|BTM|Quick Bites||Cafe, Burger, Sandwich, Beverages|150||[]|Cafes|BTM|91994786018| 
https://www.zomato.com/bangalore/wellness-cafe-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE3OTgwIiwiMTg1MTI0NDEiLCIxODM1NTI4MiIsIjE4MjkwMDQ2IiwxODcwMjc1NCwiMTg1ODc5MDUiLCIxODM0NjM0MiIsIjE4NDk0MDgzIiwiMTg2MzUxOTIiLCIxODg4NzExMyIsIjE4NzY1MDYyIiwiNjE0MTciLCIxODczOTEyNCIsIjE4NjI4NzgwIiwiMTgyNjM0MTkiLCIxODk2NTA5MyJdLCJ0IjoiQ2FmXHUwMGU5cyBhbmQgRGVsaXMgaW4gQlRNIn19|B1 Beside Airtel Office Ground Floor KEB Colony Bannerghatta Road Bengaluru|Wellness Cafe|No|No||0|+91 990045944|Bannerghatta Road|Cafe||Cafe, Healthy Food|400|Rated 50 RATEDn  This is a genuine setup for homefood lovers We have tried their regular thali and pastanThe regular thali despite being of 55 bucks has a home touch with north style phulkas homemade daal and less oil sabji We have been frequently visiting the restaurant for over a week and never found any issues Kudos to this place it saves our money and protects you from eating oily stuff|[]|Cafes|BTM|91990045944| 
https://www.zomato.com/bangalore/copper-cafe-grill-hsr?context=eyJzZSI6eyJlIjpbIjE4MjkwMDQ2IiwiMTg3MDI3NTQiLCIxODU4NzkwNSIsIjE4MzQ2MzQyIiwxODQ5NDA4MywiMTg2MzUxOTIiLCIxODg4NzExMyIsIjE4NzY1MDYyIiwiNjE0MTciLCIxODczOTEyNCIsIjE4NjI4NzgwIiwiMTgyNjM0MTkiLCIxODk2NTA5MyJdLCJ0IjoiQ2FmXHUwMGU5cyBhbmQgRGVsaXMgaW4gQlRNIn19|1160 5th Main Sector 7 HSR Bangalore|Copper Cafe & Grill|No|No||0|+91 9620006789|HSR|Cafe||Cafe, North Indian, Continental|500||[]|Cafes|BTM|919620006789| 
https://www.zomato.com/bangalore/the-eatery-cafe-and-restaurant-koramangala-7th-block?context=eyJzZSI6eyJlIjpbIjE4NzAyNzU0IiwiMTg1ODc5MDUiLCIxODM0NjM0MiIsIjE4NDk0MDgzIiwxODYzNTE5MiwiMTg4ODcxMTMiLCIxODc2NTA2MiIsIjYxNDE3IiwiMTg3MzkxMjQiLCIxODYyODc4MCIsIjE4MjYzNDE5IiwiMTg5NjUwOTMiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJUTSJ9fQ==|Ground Floor Forum Mall Backside Gate Koramangala 7th Block Bangalore|The Eatery Cafe and Restaurant|No|No||0|+91 701985801|Koramangala 7th Block|Cafe||Cafe, Continental|500||[]|Cafes|BTM|91701985801| 
https://www.zomato.com/bangalore/smack-cafe-koramangala-1st-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTg3OTA1IiwiMTgzNDYzNDIiLCIxODQ5NDA4MyIsIjE4NjM1MTkyIiwxODg4NzExMywiMTg3NjUwNjIiLCI2MTQxNyIsIjE4NzM5MTI0IiwiMTg2Mjg3ODAiLCIxODI2MzQxOSIsIjE4OTY1MDkzIl0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCVE0ifX0=|8 1st Main Road Brindavan Nagar Tavarekere Koramangala 1st Block Bangalore|Smack Cafe|No|No||0|+91 9663076096|Koramangala 1st Block|Cafe||Cafe|400||[]|Cafes|BTM|919663076096| 
https://www.zomato.com/bangalore/masale-daan-1-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE4ODczIiwiMTg1MzUwMTUiLCIxODc5MTA5OSIsIjE4NDI2MzczIiwxODg4NTM0MiwiMTg2MDI4MTkiLCIxODU2NTg4OSIsIjE4NTcwNDkwIiwiMTg1NTQ1NDgiLCI1ODEwMSIsIjE4NjMyNzE3IiwiMTg1OTAzMDYiLCIxODU4NjQxNyIsIjE4OTIyNzQ3IiwiMTg2NTA3MTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==|1 100 Feet Ring Road Phase 1 Stage 2 BTM Bangalore|Masale Daan|Yes|No||0|080 4333433|BTM|Quick Bites||North Indian|350|Rated 10 RATEDn  Very bad food My 1st and last order from this restaurant Its costly and tasteless ntasteLesslessQuantity badFood notPreferred dinnerFood Rated 10 RATEDn  Very very less quantity Less than half plate rice and only one piece paneer in curry lessQuantity badService notPreferred dinnerFood |[]|Delivery|BTM|0804333433| 
https://www.zomato.com/bangalore/masale-daan-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjUyMTA4IiwiMTg2NjM4NzMiLCI1NjY2OCIsIjE4Nzc4MTUwIiwxODg4NDE1MiwiMTg1NTA2MTMiLCIxODQxMjEwNiIsIjE4NjUzNTA2IiwiMTg2ODIyODYiLCI1ODM0NSIsIjU1NjcxIiwiMTg3NzMxMjIiLCIxODcyMzQ1MCIsIjE4NjE5NDQ5IiwiMTg1NjcwNzAiLCIxODY5NTI4MiIsIjE4ODk0OTgyIiwiMTg1NjkwNzEiLCIxODgyMTc4OSIsIjE4MjMyNjU4IiwiMTg2NDcwOTciLCIxODgwNzgzNiIsIjE4ODEyNjQ3IiwiMTg1MzU1NzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==|14th Main Road Sector 4 HSR Layout HSR Bangalore|Masale Daan|Yes|No||0|+91 804333433|HSR|Takeaway, Delivery||North Indian|350||[]|Delivery|BTM|91804333433| 
